source,path,modified,size,applied,note
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-15/Kapchorwa/_district-documents/Kapchorwa-local-government-report.docx,2026-09-06T02:52:59+00:00,37124,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-15/Kapchorwa/_district-documents/Kapchorwa-local-government-report.pdf,2026-09-06T02:52:59+00:00,80796,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-15/Kween/Atar-HC-III/01_visitors-register_ref0277.jpg,2026-08-28T18:23:22+00:00,199851,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-15/Kween/Atar-HC-III/02_desks-x5_ref0278.jpg,2026-08-28T18:23:22+00:00,144997,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-15/Kween/Atar-HC-III/03_cupboard-steel-lockable-x6_ref0461.jpg,2026-08-28T18:23:22+00:00,104141,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-15/Kween/Atar-HC-III/04_wheel-chairs-x4_ref0462.jpg,2026-08-28T18:23:22+00:00,193329,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-15/Kween/Atar-HC-III/05_instrument-cupboard-1_ref0460.jpg,2026-08-28T18:23:22+00:00,136777,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-15/Kween/Atar-HC-III/06_bedside-locker-10_ref0459.jpg,2026-08-28T18:23:22+00:00,153633,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-15/Kween/Atar-HC-III/07_autoclave-01_ref0458.jpg,2026-08-28T18:23:22+00:00,152309,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-15/Kween/Atar-HC-III/08_baby-cot-2_ref0457.jpg,2026-08-28T18:23:22+00:00,328625,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-15/Kween/Atar-HC-III/09_bowl-stand_ref0454.jpg,2026-08-28T18:23:22+00:00,134908,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-15/Kween/Atar-HC-III/10_laboratory-stools-x4_ref0456.jpg,2026-08-28T18:23:22+00:00,147073,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-15/Kween/Atar-HC-III/11_kangaroo-mother-care-bed-1_ref0455.jpg,2026-08-28T18:23:22+00:00,132025,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-15/Kween/Atar-HC-III/12_examination-couch-x2_ref0453.jpg,2026-08-28T18:23:22+00:00,317337,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-15/Kween/Atar-HC-III/13_delivery-bed-hydraulic-01_ref0452.jpg,2026-08-28T18:23:22+00:00,181691,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-15/Kween/Atar-HC-III/14_instrument-trolley-4_ref0451.jpg,2026-08-28T18:23:22+00:00,237349,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-15/Kween/Atar-HC-III/15_examination-light-3_ref0450.jpg,2026-08-28T18:23:22+00:00,319004,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-15/Kween/Atar-HC-III/16_refrigerator-engraved-kwn-med-eq-atar-hciii_ref0449.jpg,2026-08-28T18:23:22+00:00,119933,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-15/Kween/Atar-HC-III/17_oxygen-concentrator-1_ref0448.jpg,2026-08-28T18:23:22+00:00,290958,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-15/Kween/Atar-HC-III/18_paediatric-beds-x4_ref0447.jpg,2026-08-28T18:23:22+00:00,131035,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-15/Kween/Atar-HC-III/19_weighing-scale-infant-engraved-atar-hciii_ref0446.jpg,2026-08-28T18:23:22+00:00,255124,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-15/Kween/Atar-HC-III/20_mva-set_ref0445.jpg,2026-08-28T18:23:22+00:00,53380,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-15/Kween/Atar-HC-III/21_solar-batteries_ref0444.jpg,2026-08-28T18:23:22+00:00,57297,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-15/Kween/Atar-HC-III/22_delivery-note-sheet-01_ref0438.jpg,2026-08-28T18:23:22+00:00,88717,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-15/Kween/Atar-HC-III/23_delivery-note-sheet-02_ref0434.jpg,2026-08-28T18:23:22+00:00,77810,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-15/Kween/Atar-HC-III/24_water-tank_ref0439.jpg,2026-08-28T18:23:22+00:00,155499,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-15/Kween/Atar-HC-III/25_pit-latrine-block-and-placenta-pit_ref0442.jpg,2026-08-28T18:23:22+00:00,169488,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-15/Kween/Atar-HC-III/26_staff-house_ref0436.jpg,2026-08-28T18:23:22+00:00,163491,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-15/Kween/Atar-HC-III/27_staff-house-second-view_ref0440.jpg,2026-08-28T18:23:22+00:00,156120,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-15/Kween/Atar-HC-III/28_pit-latrine-block-with-water-tank_ref0441.jpg,2026-08-28T18:23:22+00:00,152302,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-15/Kween/Atar-HC-III/29_water-tanks-on-tower-and-on-the-ground_ref0437.jpg,2026-08-28T18:23:22+00:00,131675,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-15/Kween/Atar-HC-III/30_main-block-and-frontage_ref0435.jpg,2026-08-28T18:23:22+00:00,105058,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-15/Kween/Atar-HC-III/31_placenta-pit_ref0443.jpg,2026-08-28T18:23:22+00:00,239931,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-15/Kween/Atar-HC-III/32_compressor-nebulizer-boxed_ref0433.jpg,2026-08-28T18:23:22+00:00,40331,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-15/Kween/Atar-HC-III/33_uncaptioned_ref20260830-0606.jpg,2026-08-31T17:05:30+00:00,116370,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-15/Kween/Atar-HC-III/34_uncaptioned_ref20260830-0605.jpg,2026-08-31T17:05:30+00:00,184947,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-15/Kween/Atar-HC-III/35_uncaptioned_ref20260830-0603.jpg,2026-08-31T17:05:30+00:00,36538,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-15/Kween/Atar-HC-III/36_kangaroo-mother-care-chair-1-not-engraved_ref20260830-0604.jpg,2026-08-31T17:05:30+00:00,85438,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-15/Kween/Atar-HC-III/37_uncaptioned_ref20260830-0600.jpg,2026-08-31T17:05:30+00:00,46764,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-15/Kween/Atar-HC-III/38_uncaptioned_ref20260830-0602.jpg,2026-08-31T17:05:30+00:00,60937,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-15/Kween/Atar-HC-III/39_uncaptioned_ref20260830-0601.jpg,2026-08-31T17:05:30+00:00,43096,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-15/Kween/Atar-HC-III/40_instrument-cupboard_ref20260830-0599.jpg,2026-08-31T17:05:30+00:00,135576,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-15/Kween/Atar-HC-III/41_uncaptioned_ref20260830-0598.jpg,2026-08-31T17:05:30+00:00,89566,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-15/Kween/Atar-HC-III/42_cupboard-steel-lockable-engraved_ref20260830-0597.jpg,2026-08-31T17:05:30+00:00,72757,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-15/Kween/Atar-HC-III/43_bench-4-engraved_ref20260830-0596.jpg,2026-08-31T17:05:30+00:00,273732,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-15/Kween/Atar-HC-III/44_weighing-machine-toddlers-engraved_ref20260830-0595.jpg,2026-08-31T17:05:30+00:00,77576,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-15/Kween/Atar-HC-III/45_wall-clock_ref20260830-0594.jpg,2026-08-31T17:05:30+00:00,85894,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-15/Kween/Atar-HC-III/46_patients-bed_ref20260830-0593.jpg,2026-08-31T17:05:30+00:00,117551,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-15/Kween/Atar-HC-III/47_height-meter_ref20260830-0592.jpg,2026-08-31T17:05:30+00:00,115151,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-15/Kween/Atar-HC-III/48_stretcher_ref20260830-0591.jpg,2026-08-31T17:05:30+00:00,117029,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-15/Kween/Atar-HC-III/49_the-above-are-the-equipments-we-were-able_ref20260830-0590.jpg,2026-08-31T17:05:30+00:00,130573,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-15/Kween/Atar-HC-III/50_hand-filled-asset-register-sheet-01_ref20260831-0137.jpg,2026-08-31T17:05:32+00:00,76709,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-15/Kween/Atar-HC-III/51_hand-filled-asset-register-sheet-02_ref20260831-0142.jpg,2026-08-31T17:05:32+00:00,91231,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-15/Kween/Atar-HC-III/52_hand-filled-asset-register-sheet-03_ref20260831-0145.jpg,2026-08-31T17:05:32+00:00,89399,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-15/Kween/Atar-HC-III/53_hand-filled-asset-register-sheet-04_ref20260831-0144.jpg,2026-08-31T17:05:32+00:00,95435,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-15/Kween/Atar-HC-III/54_hand-filled-asset-register-sheet-05_ref20260831-0139.jpg,2026-08-31T17:05:32+00:00,94041,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-15/Kween/Atar-HC-III/55_hand-filled-asset-register-sheet-06_ref20260831-0138.jpg,2026-08-31T17:05:32+00:00,94566,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-15/Kween/Atar-HC-III/56_hand-filled-asset-register-sheet-07_ref20260831-0143.jpg,2026-08-31T17:05:32+00:00,97312,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-15/Kween/Atar-HC-III/57_hand-filled-asset-register-sheet-08_ref20260831-0141.jpg,2026-08-31T17:05:32+00:00,94532,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-15/Kween/Atar-HC-III/58_hand-filled-asset-register-sheet-09_ref20260831-0140.jpg,2026-08-31T17:05:32+00:00,85173,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-15/Kween/Atar-HC-III/59_hand-filled-asset-register-sheet-10_ref20260831-0136.jpg,2026-08-31T17:05:32+00:00,57431,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-15/Kween/Atar-HC-III/Asset-Verification-Toolkit.docx,2026-08-31T23:26:50+00:00,107220,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-15/Kween/Atar-HC-III/Kween-health-centre-Atar-HC-III.docx,2026-09-06T02:31:19+00:00,37040,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-15/Kween/Atar-HC-III/Kween-health-centre-Atar-HC-III.pdf,2026-09-06T02:31:22+00:00,68540,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-15/Kween/Benet-HC-III/01_visitors-register_ref0078.jpg,2026-08-28T18:23:22+00:00,235535,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-15/Kween/Benet-HC-III/02_bedside-locker-boxed_ref0077.jpg,2026-08-28T18:23:22+00:00,198174,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-15/Kween/Benet-HC-III/03_filing-cabinet-boxed_ref0006.jpg,2026-08-28T18:23:22+00:00,111093,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-15/Kween/Benet-HC-III/04_instruments-in-the-store_ref0073.jpg,2026-08-28T18:23:22+00:00,109646,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-15/Kween/Benet-HC-III/05_incomplete-staff-quarters_ref0072.jpg,2026-08-28T18:23:22+00:00,128356,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-15/Kween/Benet-HC-III/06_rubbish-pot_ref0071.jpg,2026-08-28T18:23:22+00:00,339384,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-15/Kween/Benet-HC-III/07_toilet-1-block-4-stances_ref0070.jpg,2026-08-28T18:23:22+00:00,218689,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-15/Kween/Benet-HC-III/08_two-gas-6kg-cylinders-not-in-use_ref0069.jpg,2026-08-28T18:23:22+00:00,451104,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-15/Kween/Benet-HC-III/09_maternity-ward_ref0068.jpg,2026-08-28T18:23:22+00:00,209800,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-15/Kween/Benet-HC-III/10_waiting-area-not-yet-handed-over-to-the_ref0067.jpg,2026-08-28T18:23:22+00:00,116907,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-15/Kween/Benet-HC-III/11_incomplete-building-interior_ref0066.jpg,2026-08-28T18:23:22+00:00,103378,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-15/Kween/Benet-HC-III/12_store-room-with-shelves_ref0065.jpg,2026-08-28T18:23:22+00:00,64694,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-15/Kween/Benet-HC-III/13_incomplete-building-room_ref0024.jpg,2026-08-28T18:23:22+00:00,53305,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-15/Kween/Benet-HC-III/14_beds-in-use-26-one-not-functional_ref0023.jpg,2026-08-28T18:23:22+00:00,95665,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-15/Kween/Benet-HC-III/15_benches-x4_ref0022.jpg,2026-08-28T18:23:22+00:00,31410,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-15/Kween/Benet-HC-III/16_bed-frame-not-assembled_ref0021.jpg,2026-08-28T18:23:22+00:00,46824,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-15/Kween/Benet-HC-III/17_hand-filled-asset-register-sheet-01_ref20260831-0131.jpg,2026-08-31T17:05:32+00:00,77162,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-15/Kween/Benet-HC-III/18_hand-filled-asset-register-sheet-02_ref20260831-0132.jpg,2026-08-31T17:05:32+00:00,87716,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-15/Kween/Benet-HC-III/19_hand-filled-asset-register-sheet-03_ref20260831-0128.jpg,2026-08-31T17:05:32+00:00,71847,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-15/Kween/Benet-HC-III/20_hand-filled-asset-register-sheet-04_ref20260831-0129.jpg,2026-08-31T17:05:32+00:00,71702,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-15/Kween/Benet-HC-III/21_hand-filled-asset-register-sheet-05_ref20260831-0130.jpg,2026-08-31T17:05:32+00:00,82541,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-15/Kween/Benet-HC-III/22_hand-filled-asset-register-sheet-06_ref20260831-0127.jpg,2026-08-31T17:05:32+00:00,48099,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-15/Kween/Benet-HC-III/23_hand-filled-asset-register-sheet-07_ref20260831-0133.jpg,2026-08-31T17:05:32+00:00,52731,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-15/Kween/Benet-HC-III/24_hand-filled-asset-register-sheet-08_ref20260831-0126.jpg,2026-08-31T17:05:32+00:00,47069,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-15/Kween/Benet-HC-III/25_hand-filled-asset-register-sheet-09_ref20260831-0125.jpg,2026-08-31T17:05:32+00:00,63819,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-15/Kween/Benet-HC-III/Asset-Verification-Toolkit.docx,2026-08-31T23:27:06+00:00,103621,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-15/Kween/Benet-HC-III/Kween-health-centre-Benet-HC-III.docx,2026-09-06T02:31:22+00:00,37003,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-15/Kween/Benet-HC-III/Kween-health-centre-Benet-HC-III.pdf,2026-09-06T02:31:24+00:00,67553,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-15/Kween/Kaptum-HC-III/01_visitors-register_ref0206.jpg,2026-08-28T18:23:22+00:00,107149,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-15/Kween/Kaptum-HC-III/02_4-benches-not-engraved_ref0207.jpg,2026-08-28T18:23:22+00:00,77478,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-15/Kween/Kaptum-HC-III/03_stove-gas-2-not-engraved_ref0208.jpg,2026-08-28T18:23:22+00:00,76405,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-15/Kween/Kaptum-HC-III/04_delivery-bed-1-not-in-use-not-engraved_ref0209.jpg,2026-08-28T18:23:22+00:00,65189,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-15/Kween/Kaptum-HC-III/05_binocular-microscope-1-not-in-use-not_ref0210.jpg,2026-08-28T18:23:22+00:00,72536,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-15/Kween/Kaptum-HC-III/06_equipment-packed-in-the-store_ref0211.jpg,2026-08-28T18:23:22+00:00,73351,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-15/Kween/Kaptum-HC-III/07_maternity-ward_ref0212.jpg,2026-08-28T18:23:22+00:00,110643,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-15/Kween/Kaptum-HC-III/08_residential-building-x1_ref0213.jpg,2026-08-28T18:23:22+00:00,137930,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-15/Kween/Kaptum-HC-III/09_placenta-pit-1_ref0214.jpg,2026-08-28T18:23:22+00:00,135967,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-15/Kween/Kaptum-HC-III/10_water-tank-500l_ref0215.jpg,2026-08-28T18:23:22+00:00,217566,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-15/Kween/Kaptum-HC-III/11_patient-s-toilets-4-shelters-4-stanzas_ref0216.jpg,2026-08-28T18:23:22+00:00,86937,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-15/Kween/Kaptum-HC-III/12_ash-pit-1_ref0217.jpg,2026-08-28T18:23:22+00:00,207781,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-15/Kween/Kaptum-HC-III/13_disinfection-for-buckets-6-not-in-use-not_ref20260830-0671.jpg,2026-08-31T17:05:30+00:00,91187,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-15/Kween/Kaptum-HC-III/14_oxygen-cylinders-2-not-engraved-blue_ref20260830-0670.jpg,2026-08-31T17:05:30+00:00,39675,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-15/Kween/Kaptum-HC-III/15_kangaroo-chair-1-not-engraved-not-in-use_ref20260830-0669.jpg,2026-08-31T17:05:30+00:00,73411,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-15/Kween/Kaptum-HC-III/16_sterilization-drums-4-not-engraved-noy-in_ref20260830-0668.jpg,2026-08-31T17:05:30+00:00,114519,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-15/Kween/Kaptum-HC-III/17_medical-waste-bins-4-boxes-not-engraved-not_ref20260830-0667.jpg,2026-08-31T17:05:30+00:00,73995,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-15/Kween/Kaptum-HC-III/18_office-chairs-not-sure-of-the-number-not_ref20260830-0666.jpg,2026-08-31T17:05:30+00:00,121676,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-15/Kween/Kaptum-HC-III/19_hand-filled-asset-register-sheet-01_ref20260831-0593.jpg,2026-08-31T17:05:32+00:00,60192,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-15/Kween/Kaptum-HC-III/20_hand-filled-asset-register-sheet-02_ref20260831-0592.jpg,2026-08-31T17:05:32+00:00,59684,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-15/Kween/Kaptum-HC-III/21_hand-filled-asset-register-sheet-03_ref20260831-0598.jpg,2026-08-31T17:05:32+00:00,78065,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-15/Kween/Kaptum-HC-III/22_hand-filled-asset-register-sheet-04_ref20260831-0596.jpg,2026-08-31T17:05:32+00:00,79076,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-15/Kween/Kaptum-HC-III/23_hand-filled-asset-register-sheet-05_ref20260831-0595.jpg,2026-08-31T17:05:32+00:00,69219,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-15/Kween/Kaptum-HC-III/24_hand-filled-asset-register-sheet-06_ref20260831-0594.jpg,2026-08-31T17:05:32+00:00,85150,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-15/Kween/Kaptum-HC-III/25_hand-filled-asset-register-sheet-07_ref20260831-0597.jpg,2026-08-31T17:05:32+00:00,78222,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-15/Kween/Kaptum-HC-III/26_hand-filled-asset-register-sheet-08_ref20260831-0601.jpg,2026-08-31T17:05:32+00:00,84505,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-15/Kween/Kaptum-HC-III/27_hand-filled-asset-register-sheet-09_ref20260831-0599.jpg,2026-08-31T17:05:32+00:00,86206,2026-09-25T09:23:21+00:00,already filed in _index.csv
